tienda,nombre,marca,precio,stock,categoria,url,imagen
Makro,Fideos Codito GRAN MARIA Bolsa 250g,GRAN MARIA,1.29,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideos-codito-gran-maria-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/2289897-300-300/20237589.jpg?v=637655385228100000
Makro,Fideos Spaghetti DEL CIELO Bolsa 500g,DEL CIELO,2.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-spaghetti-del-cielo-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/428698-300-300/20202136.jpg?v=637381544777130000
Makro,Salsa Verde Peruana CASA VERDE Frasco 190g,CASA VERDE,8.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Otras Salsas",https://www.makro.plazavea.com.pe/salsa-verde-peruana-casa-verde-frasco-190g/p,https://plazavea.vteximg.com.br/arquivos/ids/16381873-300-300/20200112.jpg?v=637970155638030000
Makro,Fideos AGNESI Linguini Bolsa 1Kg,AGNESI,24.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideo-linguine-agnesi-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/494370-300-300/20198273.jpg?v=637401939798800000
Makro,Fideos Spaghetti SAN JORGE Bolsa 500g,SAN JORGE,2.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-spaghetti-san-jorge-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/561926-300-300/20198054.jpg?v=637427448689730000
Makro,Fideos BARILLA Fettucini Caja 500g,BARILLA,23.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-fettucini-barilla-caja-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/16380934-300-300/20118661.jpg?v=637970147169870000
Makro,Fideo chino SAN SEN Bolsa 1Kg,SAN SEN,9.3,Sí,Frutas y Verduras / Verduras / Verduras Orientales,https://www.makro.plazavea.com.pe/fideo-chino-san-sen-bolsa-1kg-1/p,https://plazavea.vteximg.com.br/arquivos/ids/32157856-300-300/51631.jpg?v=638936596380800000
Makro,Fideos Integrales MISURA Pennette Rigate Bolsa 500g,MISURA,15.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/fideos-penne-rigate-integral-misura-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/1563764-300-300/1095097003.jpg?v=637558176947670000
Makro,Fideos Tallarín GRANO DE ORO Bolsa 500g,GRANO DE ORO,2.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-tallarin-grano-de-oro-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/2188265-300-300/1958973001.jpg?v=637636012763670000
Makro,Spaghetti GRANO DE ORO Bolsa 500g,BARILLA,2.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/spaghetti-grano-de-oro-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/2188266-300-300/1958973002.jpg?v=637636012844000000
Makro,Pasta Lasagna BARILLA Caja 500g,BARILLA,18.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Pastas Rellenas y para Rellenar",https://www.makro.plazavea.com.pe/pasta-lasagna-barilla-caja-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/16380933-300-300/20067361.jpg?v=637970147138270000
Makro,Fideos Tallarín Grueso NICOLINI Bolsa 500g,NICOLINI,3.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-tallarin-grueso-nicolini-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31462755-300-300/1064729003.jpg?v=638852257248570000
Makro,Fideos NICOLINI Tallarín Delgado Bolsa 500g,NICOLINI,3.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-tallarin-delgado-nicolini-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31462752-300-300/1064729002.jpg?v=638852257068370000
Makro,Salsa de Tomate ARO Lata 3Kg,ARO,18.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/salsa-de-tomate-aro-lata-3kg/p,https://plazavea.vteximg.com.br/arquivos/ids/30212934-300-300/20283063.jpg?v=638678724152370000
Makro,Fideos NICOLINI Codo Chico Bolsa 250g,NICOLINI,1.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideos-nicolini-codo-chico-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31463055-300-300/20463611.jpg?v=638852265750830000
Makro,Fideo Tornillo LAVAGGI Bolsa 225g,LAVAGGI,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideo-tornillo-lavaggi-bolsa-225g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368703-300-300/20326825.jpg?v=638200803440830000
Makro,Fideos Tallarín LAVAGGI Bolsa 450g,LAVAGGI,3.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-tallarin-lavaggi-bolsa-450g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368691-300-300/20282447.jpg?v=638200803227100000
Makro,Fideos MOLINOS DEL MUNDO Spaguetti Sin Gluten Bolsa 400g,MOLINOS DEL MUNDO,21.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/fideos-molinos-del-mundo-spaguetti-sin-gluten-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/549526-300-300/20144851.jpg?v=637425481035300000
Makro,Fideos Spaghetti BARILLA sin Gluten Caja 400g,BARILLA,21.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/fideos-spaghetti-barilla-sin-gluten-caja-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/1586655-300-300/20118662.jpg?v=637562763179300000
Makro,Fideo Chino SAN SEN Bolsa 500g,SAN SEN,4.7,Sí,Frutas y Verduras / Verduras / Verduras Orientales,https://www.makro.plazavea.com.pe/fideo-chino-san-sen-bolsa-500g-1/p,https://plazavea.vteximg.com.br/arquivos/ids/429447-300-300/51632.jpg?v=637382855302730000
Makro,Fideo Linguine MOLITALIA Bolsa 950g,MOLITALIA,4.7,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideo-linguine-molitalia-bolsa-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/32688535-300-300/20566606.jpg?v=638967069225370000
Makro,Pack Fideos NICOLINI Tallarín Delgado Bolsa 500g x 12un,NICOLINI,15.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/pack-fideos-nicolini-tallarin-delgado-bolsa-500g-x-12un/p,https://plazavea.vteximg.com.br/arquivos/ids/31997952-300-300/W0000000612.jpg?v=638924290901100000
Makro,Fideos Munición DON VITTORIO Bolsa 250g,DON VITTORIO,1.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideos-municion-don-vittorio-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31347872-300-300/20501418.jpg?v=638833904406300000
Makro,Rigatoni Rayado M&K Bolsa 250g,M&K,1.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/rigatoni-rayado-mk-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/30215369-300-300/20212613.jpg?v=638679060332730000
Makro,Rigatoni Rayado M&K Bolsa 250g,M&K,1.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/rigatoni-rayado-mk-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/30215369-300-300/20212613.jpg?v=638679060332730000
Makro,Codo Rayado M&K Bolsa 250g,M&K,1.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/codo-rayado-mk-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/30215365-300-300/20212614.jpg?v=638679060294330000
Makro,Puré de Tomate KNORR Tetrapack 1020g,KNORR,16.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/pure-de-tomate-knorr-tetrapack-1020g/p,https://plazavea.vteximg.com.br/arquivos/ids/29518670-300-300/20426125.jpg?v=638623077116070000
Makro,Fideo Codo Rayado LAVAGGI Bolsa 225g,LAVAGGI,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideo-codo-rayado-lavaggi-bolsa-225g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368718-300-300/20326828.jpg?v=638200803632170000
Makro,Fideo Canuto Rayado LAVAGGI Bolsa 235g,LAVAGGI,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideo-canuto-rayado-lavaggi-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368713-300-300/20326826.jpg?v=638200803577400000
Makro,Fideo Canuto Chico LAVAGGI Bolsa 235g,LAVAGGI,1.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideo-canuto-chico-lavaggi-bolsa-235g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368698-300-300/20326829.jpg?v=638200803369130000
Makro,Salsa de Tomate MUTTI Aromatizada Doypack 5Kg,MUTTI,98.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/salsa-de-tomate-mutti-aromatizada-doypack-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/16021162-300-300/20283115.jpg?v=637964932552600000
Makro,Salsa de Tomate MUTTI Clásica Doypack 5Kg,MUTTI,98.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/salsa-de-tomate-mutti-clasica-doypack-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/16021161-300-300/20283128.jpg?v=637964932524600000
Makro,Fideos Spaghetti LAVAGGI Bolsa 450g,LAVAGGI,3.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/fideos-spaghetti-lavaggi-bolsa-450g/p,https://plazavea.vteximg.com.br/arquivos/ids/26368686-300-300/20282445.jpg?v=638200803153100000
Makro,Pasta de Tomate B&D Caja 4Kg,B&D,46.8,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/pasta-de-tomate-bd-caja-4kg/p,https://plazavea.vteximg.com.br/arquivos/ids/16382483-300-300/20281561.jpg?v=637970176118300000
Makro,Passata de Tomate MUTTI Frasco 700g,MUTTI,14.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/passata-de-tomate-mutti-frasco-700g/p,https://plazavea.vteximg.com.br/arquivos/ids/28758581-300-300/20198901.jpg?v=638437305377370000
Makro,Polpa de Tomate MUTTI Frasco 400g,MUTTI,12.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/polpa-de-tomate-mutti-frasco-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/28758579-300-300/20198910.jpg?v=638437304631700000
Makro,Polpa de Tomate MUTTI con Albahaca Frasco 700g,MUTTI,19.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Salsas de Tomate",https://www.makro.plazavea.com.pe/polpa-de-tomate-mutti-con-albahaca-frasco-700g/p,https://plazavea.vteximg.com.br/arquivos/ids/28758576-300-300/20198913.jpg?v=638437303897030000
Makro,Tallarín SAN JORGE Bolsa 500g,SAN JORGE,2.9,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Largos",https://www.makro.plazavea.com.pe/tallarin-san-jorge-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979137-300-300/20198035.jpg?v=638920910091870000
Makro,Fideos Rigatoni SAN JORGE Bolsa 250g,SAN JORGE,1.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideos-rigatoni-san-jorge-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/31979130-300-300/20198046.jpg?v=638920909990870000
Makro,Fideos MOLINOS DEL MUNDO Fetuccini Sin Gluten Bolsa 400g,MOLINOS DEL MUNDO,22.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/fideos-molinos-del-mundo-fetuccini-sin-gluten-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/549529-300-300/20144850.jpg?v=637425481125630000
Makro,Fideos MOLINOS DEL MUNDO Mostacholi Sin Gluten Bolsa 400g,MOLINOS DEL MUNDO,19.3,Sí,"Abarrotes / Fideos, Pastas y Salsas / Fideos Cortos",https://www.makro.plazavea.com.pe/fideos-molinos-del-mundo-mostacholi-sin-gluten-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/549524-300-300/20144849.jpg?v=637425480977000000
Makro,Fideos AMÉRICA ORGÁNICA Pasta Fusilli sin Gluten Caja 227g,AMÉRICA ORGÁNICA,14.6,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/fideos-america-organica-pasta-fusilli-sin-gluten-caja-227g/p,https://plazavea.vteximg.com.br/arquivos/ids/30568008-300-300/20107527.jpg?v=638745328383730000
Makro,Pasta Andina Spaghetti AMÉRICA ORGÁNICA Arroz y Quinua Sin Gluten Bolsa 227g,AMÉRICA ORGÁNICA,16.5,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/pasta-andina-spaghetti-america-organica-arroz-y-quinua-sin-gluten-bolsa-227g/p,https://plazavea.vteximg.com.br/arquivos/ids/30567846-300-300/20107455.jpg?v=638745326781370000
Makro,Fideos Integrales MISURA Spaghetti Bolsa 500g,AGNESI,15.0,Sí,"Abarrotes / Fideos, Pastas y Salsas / Sémola y Fideos Especiales",https://www.makro.plazavea.com.pe/fideo-spaghetti-integral-misura-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/1563765-300-300/1095097001.jpg?v=637558176979700000
Makro,Leche UHT LAIVE Entera Light Bolsa 900ml,LAIVE,4.8,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-fresca-laive-light-bolsa-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/8655796-300-300/2568.jpg?v=637836641586870000
Makro,Leche Reconstituida Entera GLORIA Lata 390g Paquete 6un,GLORIA,23.3,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-reconstituida-entera-gloria-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/29033710-300-300/20402655.jpg?v=638755968282700000
Makro,Leche GLORIA Zero Lacto Lata 390g Paquete 6un,GLORIA,23.9,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-gloria-zero-lactosa-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/28887466-300-300/20402677.jpg?v=638471883611900000
Makro,Leche Light GLORIA Lata 390g Paquete 6un,GLORIA,23.9,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-light-gloria-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/29033713-300-300/20402667.jpg?v=638775004300270000
Makro,Leche GLORIA Niños Lata 390g Paquete 6un,GLORIA,23.9,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-gloria-ninos-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/29165107-300-300/20402679.jpg?v=638542371949700000
Makro,Mezcla Láctea IDEAL Cremosita Plancha 24 Latas 390g c/u,IDEAL,82.32,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-ideal-cremosita-plancha-24-latas-390g-cu/p,https://plazavea.vteximg.com.br/arquivos/ids/31481166-300-300/20282484-uxb.jpg?v=638853446150100000
Makro,Leche UHT GLORIA Entera Bolsa 800ml Paquete 3un,GLORIA,12.5,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-gloria-uht-entera-bolsa-800ml-paquete-3un/p,https://plazavea.vteximg.com.br/arquivos/ids/31830067-300-300/20198435.jpg?v=638906107597200000
Makro,Leche UHT GLORIA Entera Caja 946ml,GLORIA,5.1,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-gloria-entera-uhtcon-vitamina-a-cy-d-caja-1l/p,https://plazavea.vteximg.com.br/arquivos/ids/31879700-300-300/358217.jpg?v=638907121414700000
Makro,Bebida de Almendra SILK Caja 946ml,SILK,15.79,Sí,Lácteos y Huevos / Leche / Leche de Soya y Otras Bebidas Vegetales,https://www.makro.plazavea.com.pe/bebida-de-almendra-silk-caja-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/10814800-300-300/20190231.jpg?v=637872781175070000
Makro,Leche Reconstituida Entera GLORIA Plancha 24 Latas 390g c/u,GLORIA,90.0,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-reconstituida-entera-gloria-plancha-24-latas-390g-cu/p,https://plazavea.vteximg.com.br/arquivos/ids/30583904-300-300/20402646-uxb.jpg?v=638750546840970000
Makro,Leche UHT sin Lactosa GLORIA Zero Caja 946ml,GLORIA,5.15,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-uht-sin-lactosa-gloria-zero-caja-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31830069-300-300/20402656.jpg?v=638912149758700000
Makro,Leche sin Lactosa LAIVE UHT Caja 946ml Paquete 4un,LAIVE,19.9,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-sin-lactosa-laive-uht-caja-946ml-paquete-4un/p,https://plazavea.vteximg.com.br/arquivos/ids/28527029-300-300/20393022.jpg?v=638760125605630000
Makro,Mezcla Láctea LAIVE Sin Lactosa Caja 480g Paquete 6un,LAIVE,19.5,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-laive-sin-lactosa-caja-480g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/9372994-300-300/20236481.jpg?v=637847754240700000
Makro,Leche UHT GLORIA Entera Bolsa 800ml,GLORIA,3.9,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-gloria-uht-entera-bolsa-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31830066-300-300/20198432.jpg?v=638906081736830000
Makro,Leche GLORIA Zero Lacto Plancha 24 Latas 390g c/u,GLORIA,90.96,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-gloria-zero-lacto-plancha-24-latas-390g-cu/p,https://plazavea.vteximg.com.br/arquivos/ids/30584072-300-300/20402665-uxb.jpg?v=638750547354870000
Makro,Leche Light GLORIA Plancha 24 Latas 390g c/u,GLORIA,90.96,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-light-gloria-plancha-24-latas-390g-cu/p,https://plazavea.vteximg.com.br/arquivos/ids/30294994-300-300/20402653-uxb.jpg?v=638691115566330000
Makro,Leche Reconstituida Entera GLORIA Lata 390g Paquete 12un,GLORIA,45.0,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-reconstituida-entera-gloria-lata-390g-paquete-12un/p,https://plazavea.vteximg.com.br/arquivos/ids/29165117-300-300/20422491.jpg?v=638878600326130000
Makro,Leche sin Lactosa LAIVE Sabor a Chocolate Caja 180ml Paquete 6un,LAIVE,8.0,Sí,Lácteos y Huevos / Leche / Leche Chocolatada,https://www.makro.plazavea.com.pe/leche-sin-lactosa-laive-sabor-a-chocolate-caja-180ml-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/29165116-300-300/20422347.jpg?v=638542372243230000
Makro,Leche Evaporada Entera GLORIA Lata 390g Paquete 6un,GLORIA,22.9,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-evaporada-entera-gloria-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/29165103-300-300/20402648.jpg?v=638542371873770000
Makro,Leche sin Lactosa LAIVE Botella 390g Paquete 6un,LAIVE,23.5,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-sin-lactosa-laive-botella-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/32827777-300-300/20416417.jpg?v=638975510167900000
Makro,Leche Descremada GLORIA Slim UHT Triple Zero Caja 946ml,GLORIA,5.15,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-descremada-gloria-slim-uht-triple-zero-caja-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31877527-300-300/20394566.jpg?v=638906843796870000
Makro,Mezcla Láctea BONLÉ Familiar Caja 480g Paquete 6un,BONLÉ,19.2,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-bonle-familiar-caja-480g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/30421592-300-300/20289771.jpg?v=638730000582130000
Makro,Crema de Leche NESTLÉ Lata 300g,NESTLÉ,9.0,Sí,Lácteos y Huevos / Leche / Crema de Leche,https://www.makro.plazavea.com.pe/crema-de-leche-nestle-lata-300g/p,https://plazavea.vteximg.com.br/arquivos/ids/27427413-300-300/29674.jpg?v=638282880317970000
Makro,Crema de leche GLORIA Repostería Bolsa 946ml,GLORIA,18.9,Sí,Lácteos y Huevos / Leche / Crema de Leche,https://www.makro.plazavea.com.pe/crema-de-leche-gloria-bolsa-946ml/p,https://plazavea.vteximg.com.br/arquivos/ids/553531-300-300/971923.jpg?v=637426554958700000
Makro,Leche UHT LAIVE Entera Sin Lactosa Bolsa 900ml,LAIVE,4.6,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-fresca-laive-sin-lactosa-bolsa-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/8655788-300-300/922193.jpg?v=637836641557000000
Makro,Leche UHT Parcialmente Descremada GLORIA Light Caja 946ml,GLORIA,5.15,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-gloria-fresca-light-uht-caja-946-ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31925206-300-300/665063.jpg?v=638929434512930000
Makro,Leche sin Lactosa LAIVE Plancha 12 Botellas 390g c/u,LAIVE,48.0,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-sin-lactosa-laive-plancha-12-botellas-390g-cu/p,https://plazavea.vteximg.com.br/arquivos/ids/30294995-300-300/20416414-uxb.jpg?v=638691115569770000
Makro,Mezcla Láctea IDEAL Amanecer Plancha 24 Latas 390g c/u,IDEAL,69.12,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-ideal-amanecer-plancha-24-latas-390g-cu/p,https://plazavea.vteximg.com.br/arquivos/ids/31481171-300-300/20289778-uxb.jpg?v=638853446832070000
Makro,Bebida Almendra sin Endulzar LAIVE Vio Caja 946ml Paquete 4un,LAIVE,32.9,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/bebida-almendra-sin-endulzar-laive-vio-caja-946ml-paquete-4un/p,https://plazavea.vteximg.com.br/arquivos/ids/30249777-300-300/20465339.jpg?v=638682060879830000
Makro,Leche LAIVE Bolsitarro Bolsa 800g,LAIVE,6.8,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/leche-laive-bolsitarro-bolsa-800g/p,https://plazavea.vteximg.com.br/arquivos/ids/30121649-300-300/20463464.jpg?v=638673417248870000
Makro,Leche UHT sin Lactosa GLORIA Zero Bolsa 800ml,GLORIA,4.3,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-uht-sin-lactosa-gloria-zero-bolsa-800ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31877528-300-300/20402657.jpg?v=638912150491270000
Makro,Leche Entera LAIVE UHT Caja 946ml Paquete 4un,LAIVE,21.9,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-entera-laive-uht-caja-946ml-paquete-4un/p,https://plazavea.vteximg.com.br/arquivos/ids/28527036-300-300/20393020.jpg?v=638376709970570000
Makro,Mezcla Láctea Light sin Lactosa LAIVE Tetrapack 480g Paquete 6un,LAIVE,22.5,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-light-sin-lactosa-laive-tetrapack-480g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/27580755-300-300/20358403.jpg?v=638316352045200000
Makro,Mezcla Láctea BONLÉ sin Lactosa Caja 480g Paquete 6un,BONLÉ,19.2,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-bonle-sin-lactosa-caja-480g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/30421593-300-300/20327786.jpg?v=638730000629070000
Makro,Mezcla Láctea IDEAL Cremosita Lata 390g Paquete 6un,IDEAL,22.9,Sí,Lácteos y Huevos / Leche / Leche Evaporada y Mezclas Lácteas,https://www.makro.plazavea.com.pe/mezcla-lactea-ideal-cremosita-lata-390g-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/31291707-300-300/20282485.jpg?v=638817971032700000
Makro,Leche UHT VIGOR Bolsa 800ml,VIGOR,4.4,Sí,Lácteos y Huevos / Leche / Leche Fresca y UHT Larga Vida,https://www.makro.plazavea.com.pe/leche-uht-vigor-bolsa-800ml/p,https://plazavea.vteximg.com.br/arquivos/ids/28358207-300-300/20202148.jpg?v=638363530809230000
